Company Name,Address,Lat,Long,Logo_URL
Codecademy,"4892 Brannan St, Fremont, CA 94607",37.53877,-121.960174,https://img.logo.dev/codecademy.com?token=YOUR-LOGODEV-TOKEN
freeCodeCamp,"839 University Ave, Fremont, CA 94025",37.502336,-121.97659,https://img.logo.dev/freecodecamp.com?token=YOUR-LOGODEV-TOKEN
LegalZoom Inc,"9697 El Camino Real, Oakland, CA 94086",37.798625,-122.254748,https://img.logo.dev/legalzoom.com?token=YOUR-LOGODEV-TOKEN
Rocket Lawyer,"1555 Harrison St, Brisbane, CA 94086",37.639967,-122.393873,https://img.logo.dev/rocketlawyer.com?token=YOUR-LOGODEV-TOKEN
LawDepot,"231 King St, Oakland, CA 94402",37.779397,-122.258266,https://img.logo.dev/lawdepot.com?token=YOUR-LOGODEV-TOKEN
Nolo,"5971 Townsend St, Fremont, CA 94158",37.568249,-121.984118,https://img.logo.dev/nolo.com?token=YOUR-LOGODEV-TOKEN
Avvo Inc,"347 California St, Mountain View, CA 94304",37.343337,-122.102115,https://img.logo.dev/avvo.com?token=YOUR-LOGODEV-TOKEN
Martindale-Hubbell,"3422 Mission St, San Mateo, CA 94720",37.604102,-122.328272,https://img.logo.dev/martindalehubbell.com?token=YOUR-LOGODEV-TOKEN
FindLaw,"6299 Brannan St, Berkeley, CA 94306",37.86608,-122.288716,https://img.logo.dev/findlaw.com?token=YOUR-LOGODEV-TOKEN
Justia Inc,"4309 Sand Hill Rd, Sunnyvale, CA 94403",37.372001,-122.03982,https://img.logo.dev/justia.com?token=YOUR-LOGODEV-TOKEN
Legal Templates,"9412 Brannan St, Burlingame, CA 94102",37.564977,-122.370644,https://img.logo.dev/legaltemplates.com?token=YOUR-LOGODEV-TOKEN
LegalNature,"1638 California St, San Mateo, CA 94043",37.526246,-122.336333,https://img.logo.dev/legalnature.com?token=YOUR-LOGODEV-TOKEN
LawTrades,"7963 Folsom St, Santa Clara, CA 94089",37.372536,-121.941023,https://img.logo.dev/lawtrades.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 1,"4821 Brannan St, San Jose, CA 94104",37.34177,-121.860882,https://img.logo.dev/bayareastartup1.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 2,"2763 Middlefield Rd, Sunnyvale, CA 94103",37.35237,-122.02308,https://img.logo.dev/bayareastartup2.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 3,"7865 Brannan St, Daly City, CA 94612",37.675877,-122.443505,https://img.logo.dev/bayareastartup3.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 4,"9896 Brannan St, San Francisco, CA 94065",37.784465,-122.424638,https://img.logo.dev/bayareastartup4.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 5,"338 Berry St, Daly City, CA 94103",37.735997,-122.460681,https://img.logo.dev/bayareastartup5.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 6,"6170 Berry St, Daly City, CA 94103",37.721113,-122.416096,https://img.logo.dev/bayareastartup6.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 7,"1915 Main St, Hayward, CA 94085",37.625153,-122.064642,https://img.logo.dev/bayareastartup7.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 8,"9839 King St, Oakland, CA 94089",37.823498,-122.245176,https://img.logo.dev/bayareastartup8.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 9,"7652 Main St, Fremont, CA 94103",37.595215,-122.001761,https://img.logo.dev/bayareastartup9.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 10,"8221 El Camino Real, Foster City, CA 94041",37.531282,-122.278079,https://img.logo.dev/bayareastartup10.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 11,"8008 Townsend St, San Jose, CA 94306",37.343915,-121.888349,https://img.logo.dev/bayareastartup11.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 12,"1895 Bryant St, Cupertino, CA 95110",37.356572,-122.052816,https://img.logo.dev/bayareastartup12.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 13,"1984 Brannan St, Sunnyvale, CA 94010",37.380203,-122.082965,https://img.logo.dev/bayareastartup13.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 14,"5891 Howard St, San Francisco, CA 94404",37.758998,-122.376372,https://img.logo.dev/bayareastartup14.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 15,"1996 Main St, Foster City, CA 94025",37.525395,-122.247186,https://img.logo.dev/bayareastartup15.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 16,"7509 Berry St, San Jose, CA 94089",37.370473,-121.918814,https://img.logo.dev/bayareastartup16.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 17,"3369 Middlefield Rd, San Jose, CA 94720",37.307711,-121.907384,https://img.logo.dev/bayareastartup17.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 18,"6118 Sand Hill Rd, Redwood City, CA 95014",37.442643,-122.236339,https://img.logo.dev/bayareastartup18.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 19,"5688 Middlefield Rd, Burlingame, CA 94105",37.623021,-122.361576,https://img.logo.dev/bayareastartup19.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 20,"4730 Middlefield Rd, Mountain View, CA 94043",37.434427,-122.06699,https://img.logo.dev/bayareastartup20.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 21,"2942 Bryant St, Sunnyvale, CA 94080",37.36109,-122.012635,https://img.logo.dev/bayareastartup21.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 22,"4539 Main St, Palo Alto, CA 94720",37.44533,-122.150337,https://img.logo.dev/bayareastartup22.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 23,"3081 Market St, Milpitas, CA 94158",37.418721,-121.909608,https://img.logo.dev/bayareastartup23.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 24,"8649 Folsom St, San Francisco, CA 94402",37.758375,-122.430492,https://img.logo.dev/bayareastartup24.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 25,"8435 Howard St, Menlo Park, CA 94111",37.426243,-122.165968,https://img.logo.dev/bayareastartup25.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 26,"8697 Harrison St, Sunnyvale, CA 94104",37.355603,-122.022566,https://img.logo.dev/bayareastartup26.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 27,"3316 King St, Menlo Park, CA 94301",37.414373,-122.187175,https://img.logo.dev/bayareastartup27.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 28,"2848 Berry St, Menlo Park, CA 95014",37.487381,-122.164184,https://img.logo.dev/bayareastartup28.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 29,"966 Middlefield Rd, South San Francisco, CA 94103",37.617107,-122.386097,https://img.logo.dev/bayareastartup29.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 30,"9594 Bryant St, South San Francisco, CA 94065",37.694762,-122.433308,https://img.logo.dev/bayareastartup30.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 31,"4856 California St, Fremont, CA 94111",37.592092,-122.017106,https://img.logo.dev/bayareastartup31.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 32,"3660 Market St, Berkeley, CA 95134",37.838741,-122.232797,https://img.logo.dev/bayareastartup32.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 33,"6369 Brannan St, Brisbane, CA 94402",37.70013,-122.392803,https://img.logo.dev/bayareastartup33.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 34,"9603 King St, Fremont, CA 94102",37.588661,-121.989027,https://img.logo.dev/bayareastartup34.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 35,"5477 Page Mill Rd, Oakland, CA 94301",37.797379,-122.235173,https://img.logo.dev/bayareastartup35.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 36,"5382 Bryant St, South San Francisco, CA 94105",37.658169,-122.367387,https://img.logo.dev/bayareastartup36.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 37,"6698 University Ave, Cupertino, CA 95054",37.310845,-122.069133,https://img.logo.dev/bayareastartup37.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 38,"463 Folsom St, Menlo Park, CA 94720",37.403388,-122.138498,https://img.logo.dev/bayareastartup38.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 39,"2494 Bryant St, Santa Clara, CA 94107",37.355774,-121.977824,https://img.logo.dev/bayareastartup39.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 40,"1260 Folsom St, Santa Clara, CA 94107",37.379458,-121.951391,https://img.logo.dev/bayareastartup40.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 41,"3948 Folsom St, Berkeley, CA 94607",37.909266,-122.306657,https://img.logo.dev/bayareastartup41.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 42,"7053 Sand Hill Rd, Redwood City, CA 95110",37.481639,-122.266441,https://img.logo.dev/bayareastartup42.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 43,"4277 Bryant St, Menlo Park, CA 94080",37.434946,-122.222335,https://img.logo.dev/bayareastartup43.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 44,"9064 King St, Redwood City, CA 94040",37.476954,-122.220717,https://img.logo.dev/bayareastartup44.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 45,"5574 Brannan St, Daly City, CA 95113",37.735553,-122.505768,https://img.logo.dev/bayareastartup45.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 46,"3117 Page Mill Rd, Oakland, CA 94102",37.769453,-122.313227,https://img.logo.dev/bayareastartup46.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 47,"6639 King St, Foster City, CA 94080",37.542189,-122.301982,https://img.logo.dev/bayareastartup47.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 48,"2380 Brannan St, Milpitas, CA 94111",37.390411,-121.93191,https://img.logo.dev/bayareastartup48.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 49,"5461 King St, Brisbane, CA 95134",37.674874,-122.374643,https://img.logo.dev/bayareastartup49.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 50,"5466 Folsom St, Brisbane, CA 94720",37.707026,-122.407118,https://img.logo.dev/bayareastartup50.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 51,"4425 Mission St, Brisbane, CA 95134",37.69266,-122.447542,https://img.logo.dev/bayareastartup51.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 52,"9621 Harrison St, Berkeley, CA 95051",37.834891,-122.290114,https://img.logo.dev/bayareastartup52.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 53,"7765 Middlefield Rd, Menlo Park, CA 94063",37.459862,-122.173639,https://img.logo.dev/bayareastartup53.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 54,"2079 Sand Hill Rd, Foster City, CA 94089",37.568759,-122.320753,https://img.logo.dev/bayareastartup54.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 55,"7096 Sand Hill Rd, Sunnyvale, CA 94612",37.402246,-122.066654,https://img.logo.dev/bayareastartup55.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 56,"2020 Market St, Foster City, CA 94103",37.592972,-122.266826,https://img.logo.dev/bayareastartup56.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 57,"2153 Middlefield Rd, Fremont, CA 95054",37.535213,-121.973949,https://img.logo.dev/bayareastartup57.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 58,"743 Bryant St, South San Francisco, CA 95014",37.662737,-122.454978,https://img.logo.dev/bayareastartup58.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 59,"3000 Market St, Cupertino, CA 94010",37.320333,-122.064656,https://img.logo.dev/bayareastartup59.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 60,"769 Bryant St, Daly City, CA 95113",37.750567,-122.413539,https://img.logo.dev/bayareastartup60.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 61,"4635 California St, Berkeley, CA 94158",37.822737,-122.306287,https://img.logo.dev/bayareastartup61.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 62,"9127 Main St, Milpitas, CA 94103",37.423453,-121.885201,https://img.logo.dev/bayareastartup62.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 63,"4216 Townsend St, Cupertino, CA 94111",37.362953,-122.049207,https://img.logo.dev/bayareastartup63.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 64,"243 Bryant St, Hayward, CA 94133",37.715466,-122.110899,https://img.logo.dev/bayareastartup64.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 65,"9270 California St, Berkeley, CA 94607",37.868836,-122.261309,https://img.logo.dev/bayareastartup65.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 66,"216 Townsend St, Mountain View, CA 94025",37.392125,-122.086776,https://img.logo.dev/bayareastartup66.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 67,"366 Main St, San Jose, CA 94403",37.346554,-121.846778,https://img.logo.dev/bayareastartup67.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 68,"3379 Harrison St, Fremont, CA 94720",37.540287,-122.028887,https://img.logo.dev/bayareastartup68.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 69,"1496 Market St, San Mateo, CA 94111",37.59496,-122.286268,https://img.logo.dev/bayareastartup69.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 70,"6627 Berry St, San Francisco, CA 94080",37.733736,-122.421279,https://img.logo.dev/bayareastartup70.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 71,"6688 Mission St, Oakland, CA 94607",37.810798,-122.284274,https://img.logo.dev/bayareastartup71.com?token=YOUR-LOGODEV-TOKEN
Bay Area Startup 72,"7343 Market St, Brisbane, CA 94025",37.693322,-122.411675,https://img.logo.dev/bayareastartup72.com?token=YOUR-LOGODEV-TOKEN
